data;idpotreiro;idsubarea;dentrofora;media;mstotal;msanoni;msoutras;tmin;tmed;tmax;umidade;velocidadevento;radiacaosolar;chuva;somatermica;def;exc;geometria;data_imagem;s2_b02;s2_b04;s2_b05;s2_b06;s2_b07;s2_b08;s2_b11;s2_b12;ndvi;evi;ndre;savi;dias_campo_imagem;mes;ano;dias_desde_ult_medicao;est_inverno;est_outono;est_primavera;est_verao
2018-04-25;1;26;1;23.6;4011.9858;3944.9778;67.007996;20.2;24.08;26.2;79.33;1.73;10.16;0.0;13.2;1.16;0.0;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-04-18;0.1392458536585366;0.15338;0.1989549019607843;0.3350019607843137;0.3827764705882353;0.3951239024390243;0.3615098039215686;0.2504666666666666;0.4407332406644059;0.4754769689059218;0.3302070348670787;0.3458412055644442;7;4;2018;0;False;True;False;False
2018-06-08;1;26;1;28.2;6070.8755;6015.3154;55.56018;3.8;11.42;14.9;66.27;3.96;13.96;0.0;;1.02;0.0;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-06-07;0.1305605769230769;0.1441552884615384;0.1865725490196078;0.2998470588235294;0.3346019607843137;0.3638538461538461;0.2965686274509804;0.206135294117647;0.4324696993069666;0.4395443627461353;0.3220799341906055;0.3269294148452371;1;6;2018;44;True;False;False;False
2018-06-08;1;26;0;21.8;3649.308;3630.1392;19.169052;3.8;11.42;14.9;66.27;3.96;13.96;0.0;;1.02;0.0;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-06-07;0.1305605769230769;0.1441552884615384;0.1865725490196078;0.2998470588235294;0.3346019607843137;0.3638538461538461;0.2965686274509804;0.206135294117647;0.4324696993069666;0.4395443627461353;0.3220799341906055;0.3269294148452371;1;6;2018;0;True;False;False;False
2018-08-20;1;26;1;21.4;3246.2083;3240.1428;6.0654116;3.5;8.27;10.4;68.64;;17.46;0.0;;0.0;0.0;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-08-26;0.1386439024390243;0.1602570731707317;0.2075490196078431;0.3045823529411764;0.3322450980392157;0.3652595121951219;0.3158823529411765;0.2224509803921568;0.3900969916709133;0.3982260885253879;0.2753284628824769;0.2998524479512764;6;8;2018;73;True;False;False;False
2018-08-20;1;26;0;13.8;1391.7482;1341.3322;50.416042;3.5;8.27;10.4;68.64;;17.46;0.0;;0.0;0.0;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-08-26;0.1386439024390243;0.1602570731707317;0.2075490196078431;0.3045823529411764;0.3322450980392157;0.3652595121951219;0.3158823529411765;0.2224509803921568;0.3900969916709133;0.3982260885253879;0.2753284628824769;0.2998524479512764;6;8;2018;0;True;False;False;False
2018-10-04;1;26;1;25.0;3063.4905;3013.0698;50.420673;;;;;;;;;;;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-10-03;0.127539423076923;0.1372903846153846;0.1947333333333333;0.3511196078431372;0.3918901960784314;0.4112475961538462;0.2919372549019608;0.1953176470588235;0.4994316184893586;0.5357238214717106;0.3572955059885157;0.3919131446304126;1;10;2018;45;False;False;True;False
2018-10-04;1;26;0;17.8;1934.3593;1853.457;80.90224;;;;;;;;;;;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-10-03;0.127539423076923;0.1372903846153846;0.1947333333333333;0.3511196078431372;0.3918901960784314;0.4112475961538462;0.2919372549019608;0.1953176470588235;0.4994316184893586;0.5357238214717106;0.3572955059885157;0.3919131446304126;1;10;2018;0;False;False;True;False
2018-11-05;1;26;0;26.6;3437.5542;3336.8118;100.74239;14.0;20.475;28.7;68.833336;2.275;31.2215;0.0;11.35;0.84;0.0;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-11-02;0.1339841346153846;0.1474913461538461;0.2096254901960784;0.3562705882352941;0.398913725490196;0.4159509615384615;0.3245960784313725;0.2196078431372549;0.47646336052425;0.5178547084403318;0.3298165568257933;0.3786659794933;3;11;2018;32;False;False;True;False
2018-11-05;1;26;1;30.4;3454.4534;2974.4817;479.97165;14.0;20.475;28.7;68.833336;2.275;31.2215;0.0;11.35;0.84;0.0;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-11-02;0.1339841346153846;0.1474913461538461;0.2096254901960784;0.3562705882352941;0.398913725490196;0.4159509615384615;0.3245960784313725;0.2196078431372549;0.47646336052425;0.5178547084403318;0.3298165568257933;0.3786659794933;3;11;2018;0;False;False;True;False
2018-12-10;1;26;1;43.0;4768.4155;3992.6782;775.73724;16.6;24.591667;32.4;54.208332;2.8458333;28.325657;0.0;14.5;4.32;0.0;"{""type"":""MultiPolygon"",""coordinates"":[[[[-53.987442711,-31.321783155],[-53.98486299,-31.322744946],[-53.984438571,-31.323363952],[-53.984527493,-31.323442697],[-53.984806319,-31.323317517],[-53.98488499,-31.323380083],[-53.985177492,-31.323183549],[-53.985114893,-31.323156894],[-53.985053663,-31.323129788],[-53.984994451,-31.323120442],[-53.984927761,-31.323093175],[-53.984869408,-31.323091546],[-53.984856827,-31.323081764],[-53.984844304,-31.323061242],[-53.984849853,-31.32304474],[-53.98484695,-31.323017702],[-53.984854903,-31.322989549],[-53.984872479,-31.322951821],[-53.984879779,-31.322916937],[-53.984907139,-31.322891749],[-53.984932793,-31.322866851],[-53.984953061,-31.322848618],[-53.984976663,-31.322835947],[-53.985005054,-31.322822993],[-53.985028233,-31.322804236],[-53.985061358,-31.322787878],[-53.985095449,-31.322777386],[-53.985132097,-31.32276673],[-53.985175217,-31.322746576],[-53.985217931,-31.322744704],[-53.985225058,-31.322744391],[-53.98527046,-31.322745465],[-53.985314231,-31.32275882],[-53.985345759,-31.322769595],[-53.985371159,-31.322804532],[-53.98539209,-31.322853661],[-53.985410129,-31.322898914],[-53.985427497,-31.322934846],[-53.985447153,-31.322981002],[-53.985463931,-31.323018203],[-53.985482732,-31.323059888],[-53.985496623,-31.323093163],[-53.985525804,-31.323150506],[-53.985522019,-31.323199986],[-53.985545669,-31.323220994],[-53.985554211,-31.323230322],[-53.985596781,-31.32322412],[-53.985665407,-31.323209778],[-53.985693471,-31.323203989],[-53.985809142,-31.323178063],[-53.985915262,-31.323156608],[-53.985967263,-31.323153074],[-53.985990171,-31.323123237],[-53.986064303,-31.323074792],[-53.986154349,-31.323048176],[-53.986286381,-31.322954518],[-53.98636694,-31.322909316],[-53.986462543,-31.322901676],[-53.986489618,-31.322887316],[-53.986546925,-31.322878033],[-53.986736487,-31.322942069],[-53.986775267,-31.322934889],[-53.986779463,-31.322912097],[-53.986756101,-31.322867734],[-53.986760895,-31.322807444],[-53.986834199,-31.322721687],[-53.986940124,-31.322672704],[-53.987019099,-31.322665983],[-53.987072423,-31.32261287],[-53.987297594,-31.322634522],[-53.987816618,-31.322387672],[-53.987442711,-31.321783155]]]]}";2018-12-07;0.1407492682926829;0.1612736585365853;0.214835294117647;0.3488215686274509;0.3926352941176471;0.4268039024390244;0.3528705882352941;0.2434647058823529;0.4515224887375898;0.4958265229757114;0.3303548309687087;0.366054204349672;3;12;2018;35;False;False;False;True
