data;data_imagem;idpotreiro;idsubarea;dentrofora;mstotal;msanoni;msoutras;media;s2_b02;s2_b04;s2_b05;s2_b06;s2_b07;s2_b08;s2_b11;s2_b12;ndvi;evi;ndre;savi;tmin;tmed;tmax;umidade;velocidadevento;radiacaosolar;chuva;somatermica;def;exc;mes;ano;dias_desde_ult_medicao;nbr;ndmi
2019-01-14;2019-01-06;2;29;0;1139.2367;0.0;1139.2367;6.4;0.1402048780487804;0.1535603658536585;0.2147224999999999;0.3706925;0.4224199999999999;0.4213512195121952;0.3578925;0.236825;0.465794846503439;0.518501508833405;0.3248502699823202;0.3736923910361317;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.2803599006493368;0.0814362925528872
2019-01-14;2019-01-06;2;29;1;2236.0808;1238.2236;997.85724;16.4;0.1402048780487804;0.1535603658536585;0.2147224999999999;0.3706925;0.4224199999999999;0.4213512195121952;0.3578925;0.236825;0.465794846503439;0.518501508833405;0.3248502699823202;0.3736923910361317;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.2803599006493368;0.0814362925528872
2019-01-14;2019-01-06;2;30;0;2758.2637;96.39682;2661.8667;10.4;0.1387529850746268;0.1521694029850746;0.2081597014925373;0.3586298507462687;0.4103373134328358;0.4077007462686567;0.3398835820895522;0.2228686567164179;0.4564118012438918;0.4990574499349527;0.3240036691778157;0.3616452592756364;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.2931193436872384;0.0907150693327663
2019-01-14;2019-01-06;2;30;1;3712.5132;2560.138;1152.3752;27.6;0.1387529850746268;0.1521694029850746;0.2081597014925373;0.3586298507462687;0.4103373134328358;0.4077007462686567;0.3398835820895522;0.2228686567164179;0.4564118012438918;0.4990574499349527;0.3240036691778157;0.3616452592756364;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.2931193436872384;0.0907150693327663
2019-01-14;2019-01-06;3;31;0;2772.8323;2759.9385;12.893738;18.4;0.1326497652582159;0.1400572769953051;0.184866;0.33571;0.394572;0.3910122065727699;0.308552;0.20346;0.4725463189701355;0.5073967956964098;0.357968411063183;0.3650892596137471;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.3154936505005663;0.1178736787817521
2019-01-14;2019-01-06;3;31;1;5932.296;5905.2256;27.070452;38.4;0.1326497652582159;0.1400572769953051;0.184866;0.33571;0.394572;0.3910122065727699;0.308552;0.20346;0.4725463189701355;0.5073967956964098;0.357968411063183;0.3650892596137471;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.3154936505005663;0.1178736787817521
2019-01-14;2019-01-06;3;32;0;3101.7756;3101.7756;0.0;16.2;0.1320049315068493;0.1381720547945205;0.1832263736263736;0.329854945054945;0.3851758241758242;0.3803632876712328;0.3031428571428571;0.1992582417582417;0.467067937404301;0.4965545551793565;0.3497880241290658;0.356675742282633;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.3124539664550659;0.1129769368048318
2019-01-14;2019-01-06;3;32;1;6104.9243;6104.9243;0.0;32.8;0.1320049315068493;0.1381720547945205;0.1832263736263736;0.329854945054945;0.3851758241758242;0.3803632876712328;0.3031428571428571;0.1992582417582417;0.467067937404301;0.4965545551793565;0.3497880241290658;0.356675742282633;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.3124539664550659;0.1129769368048318
2019-01-14;2019-01-06;3;33;0;4546.4243;4546.4243;0.0;16.2;0.1340019650655022;0.1410124454148471;0.1893406779661017;0.3363177966101695;0.3898135593220339;0.3861899563318777;0.3121161016949152;0.2077915254237288;0.4650538580717944;0.4994449637947734;0.3420309304749499;0.3580270701764044;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.3003434221229659;0.1060764886477906
2019-01-14;2019-01-06;3;33;1;5474.4995;5358.7407;115.75902;41.8;0.1340019650655022;0.1410124454148471;0.1893406779661017;0.3363177966101695;0.3898135593220339;0.3861899563318777;0.3121161016949152;0.2077915254237288;0.4650538580717944;0.4994449637947734;0.3420309304749499;0.3580270701764044;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.3003434221229659;0.1060764886477906
2019-01-14;2019-01-06;4;34;1;3930.8777;2575.6167;1355.261;22.0;0.1406770642201834;0.1503068807339449;0.2074708333333333;0.3885604166666666;0.4518770833333333;0.4486605504587156;0.3670125;0.2371645833333333;0.4981133433761007;0.5757838814401012;0.3675936300005179;0.4072281779101234;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;35.0;0.308381767748848;0.1000989923754359
2019-01-14;2019-01-06;4;35;0;1139.2367;0.0;1139.2367;6.4;0.1381558375634517;0.1466192893401015;0.203036;0.382002;0.444426;0.4414893401015229;0.356162;0.22953;0.5013870499424292;0.5736609386884527;0.3699673624375462;0.4064898156070189;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.3158766483086078;0.1069732297956933
2019-01-14;2019-01-06;4;35;1;3781.0483;2928.5176;852.5307;22.6;0.1381558375634517;0.1466192893401015;0.203036;0.382002;0.444426;0.4414893401015229;0.356162;0.22953;0.5013870499424292;0.5736609386884527;0.3699673624375462;0.4064898156070189;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.3158766483086078;0.1069732297956933
2019-01-14;2019-01-06;4;36;0;1210.9851;96.39682;1114.5883;10.4;0.1386866666666666;0.1494943589743589;0.2049776595744681;0.3608255319148936;0.414463829787234;0.4133564102564102;0.3471553191489361;0.2310606382978723;0.46879575494347;0.5193429198899483;0.3370002735559051;0.3723881925677387;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.2828847752670562;0.0870480868970128
2019-01-14;2019-01-06;4;36;1;5578.6406;4369.3154;1209.3251;25.0;0.1386866666666666;0.1494943589743589;0.2049776595744681;0.3608255319148936;0.414463829787234;0.4133564102564102;0.3471553191489361;0.2310606382978723;0.46879575494347;0.5193429198899483;0.3370002735559051;0.3723881925677387;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.2828847752670562;0.0870480868970128
2019-02-18;2019-02-17;1;25;0;5925.741;5925.741;0.0;34.0;0.1345527027027027;0.1485121621621621;0.204225;0.35493;0.399365;0.4046243243243243;0.314165;0.20614;0.4630180225299947;0.4976715997136701;0.3291443651460387;0.3647848575875665;17.7;23.795834;31.2;74.125;3.2083333;25.51021;0.0;14.45;2.06;0.0;2.0;2019.0;0.0;0.3249769451480377;0.1258495657393879
2019-02-18;2019-02-17;1;25;1;5114.908;5114.908;0.0;45.6;0.1345527027027027;0.1485121621621621;0.204225;0.35493;0.399365;0.4046243243243243;0.314165;0.20614;0.4630180225299947;0.4976715997136701;0.3291443651460387;0.3647848575875665;17.7;23.795834;31.2;74.125;3.2083333;25.51021;0.0;14.45;2.06;0.0;2.0;2019.0;17.5;0.3249769451480377;0.1258495657393879
2019-02-18;2019-02-17;1;26;0;6920.9287;6920.9287;0.0;42.8;0.1368243902439024;0.1486009756097561;0.2114588235294117;0.3743196078431372;0.4219686274509804;0.4339551219512195;0.321943137254902;0.2123921568627451;0.489831189710611;0.549020638391726;0.3447342592762195;0.3953894125916981;17.7;23.795834;31.2;74.125;3.2083333;25.51021;0.0;14.45;2.06;0.0;2.0;2019.0;0.0;0.3427924466473169;0.1481839431856313
2019-02-18;2019-02-17;1;26;1;8317.304;7185.8843;1131.4198;34.2;0.1368243902439024;0.1486009756097561;0.2114588235294117;0.3743196078431372;0.4219686274509804;0.4339551219512195;0.321943137254902;0.2123921568627451;0.489831189710611;0.549020638391726;0.3447342592762195;0.3953894125916981;17.7;23.795834;31.2;74.125;3.2083333;25.51021;0.0;14.45;2.06;0.0;2.0;2019.0;17.5;0.3427924466473169;0.1481839431856313
2019-02-18;2019-02-17;1;27;0;4982.405;4680.1846;302.2201;38.8;0.1353178294573643;0.1491077519379845;0.1991333333333333;0.331815625;0.371925;0.3809488372093023;0.299365625;0.199796875;0.4373893090250711;0.4597424980846304;0.3134306019195356;0.3376140996242397;17.7;23.795834;31.2;74.125;3.2083333;25.51021;0.0;14.45;2.06;0.0;2.0;2019.0;0.0;0.3119299176917808;0.1199198558036868
